pais_id;pais;anio;sector_IPCC;categoria_IPCC;subcategoria_de_1er_orden;subactividad;fuente_de_emision_y_absorcion_id;fuente_de_emision_y_absorcion;gas;unidades;valor
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bubalinos;3A2b;Directas Gestion de estiercol Bubalinos;CH4;MtCO2eq;0
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Ovinos;3A2c;Directas Gestion de estiercol Ovinos;CH4;MtCO2eq;0.03
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Caprinos;3A2d;Directas Gestion de estiercol Caprinos;CH4;MtCO2eq;0.01
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Camelidos;3A2e;Directas Gestion de estiercol Camelidos;CH4;MtCO2eq;0.01
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;equinos;3A2f;Directas Gestion de estiercol equinos;CH4;MtCO2eq;0.06
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Mulares y Asnales;3A2g;Directas Gestion de estiercol Mulares y Asnales;CH4;MtCO2eq;0
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Porcinos;3A2h;Directas Gestion de estiercol Porcinos;CH4;MtCO2eq;0.07
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Aves;3A2i;Directas Gestion de estiercol Aves;CH4;MtCO2eq;0.03
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ai;Quema de biomasa en tierras forestales (Bosque Nativo);CH4;MtCO2eq;3.16
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1aii;Quema de biomasa en tierras forestales (Bosque Cultivado);CH4;MtCO2eq;0.07
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Produccion agricola;3C1bi;Quema de biomasa de residuos de cosecha;CH4;MtCO2eq;0.08
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1bii;Quema de biomasa por conversion de tierras forestales en tierras de cultivos;CH4;MtCO2eq;1.25
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ci;Quema de biomasa de pastizales;CH4;MtCO2eq;3.56
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1Cii;Quema de biomasa por conversion de tierras forestales en pastizales;CH4;MtCO2eq;1.31
32;Argentina;2001;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Cultivo de Arroz;Produccion agricola;3C7;Cultivo de Arroz;CH4;MtCO2eq;0.28
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Leche;3A1ai;Fermentacion enterica Bovinos Lecheros;CH4;MtCO2eq;5.66
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Carne;3A1aii;Fermentacion enterica Bovinos de Carne;CH4;MtCO2eq;48.85
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bubalinos;3A1b;Fermentacion enterica Bubalinos;CH4;MtCO2eq;0.02
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Ovinos;3A1c;Fermentacion enterica Ovinos;CH4;MtCO2eq;1.31
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Caprinos;3A1d;Fermentacion enterica Caprinos;CH4;MtCO2eq;0.43
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Camelidos;3A1e;Fermentacion enterica Camelidos;CH4;MtCO2eq;0.03
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;equinos;3A1f;Fermentacion enterica equinos;CH4;MtCO2eq;0.75
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Mulares y Asnales;3A1g;Fermentacion enterica Mulares y Asnales;CH4;MtCO2eq;0.01
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Porcinos;3A1h;Fermentacion enterica Porcinos;CH4;MtCO2eq;0.07
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Leche;3A2ai;Directas Gestion de estiercol Bovinos Lecheros;CH4;MtCO2eq;0.58
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Carne;3A2aii;Directas Gestion de estiercol Bovinos de Carne;CH4;MtCO2eq;0.97
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bubalinos;3A2b;Directas Gestion de estiercol Bubalinos;CH4;MtCO2eq;0
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Ovinos;3A2c;Directas Gestion de estiercol Ovinos;CH4;MtCO2eq;0.03
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Caprinos;3A2d;Directas Gestion de estiercol Caprinos;CH4;MtCO2eq;0.01
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Camelidos;3A2e;Directas Gestion de estiercol Camelidos;CH4;MtCO2eq;0.01
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;equinos;3A2f;Directas Gestion de estiercol equinos;CH4;MtCO2eq;0.06
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Mulares y Asnales;3A2g;Directas Gestion de estiercol Mulares y Asnales;CH4;MtCO2eq;0
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Porcinos;3A2h;Directas Gestion de estiercol Porcinos;CH4;MtCO2eq;0.07
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Aves;3A2i;Directas Gestion de estiercol Aves;CH4;MtCO2eq;0.03
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ai;Quema de biomasa en tierras forestales (Bosque Nativo);CH4;MtCO2eq;2.56
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1aii;Quema de biomasa en tierras forestales (Bosque Cultivado);CH4;MtCO2eq;0.05
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Produccion agricola;3C1bi;Quema de biomasa de residuos de cosecha;CH4;MtCO2eq;0.08
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1bii;Quema de biomasa por conversion de tierras forestales en tierras de cultivos;CH4;MtCO2eq;1.23
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ci;Quema de biomasa de pastizales;CH4;MtCO2eq;1.29
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1Cii;Quema de biomasa por conversion de tierras forestales en pastizales;CH4;MtCO2eq;1.89
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Cultivo de Arroz;Produccion agricola;3C7;Cultivo de Arroz;CH4;MtCO2eq;0.23
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Leche;3A1ai;Fermentacion enterica Bovinos Lecheros;CH4;MtCO2eq;5.47
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Carne;3A1aii;Fermentacion enterica Bovinos de Carne;CH4;MtCO2eq;50.24
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bubalinos;3A1b;Fermentacion enterica Bubalinos;CH4;MtCO2eq;0.02
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Ovinos;3A1c;Fermentacion enterica Ovinos;CH4;MtCO2eq;1.45
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Caprinos;3A1d;Fermentacion enterica Caprinos;CH4;MtCO2eq;0.42
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Camelidos;3A1e;Fermentacion enterica Camelidos;CH4;MtCO2eq;0.03
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;equinos;3A1f;Fermentacion enterica equinos;CH4;MtCO2eq;0.75
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Mulares y Asnales;3A1g;Fermentacion enterica Mulares y Asnales;CH4;MtCO2eq;0.01
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Porcinos;3A1h;Fermentacion enterica Porcinos;CH4;MtCO2eq;0.07
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Leche;3A2ai;Directas Gestion de estiercol Bovinos Lecheros;CH4;MtCO2eq;0.56
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Carne;3A2aii;Directas Gestion de estiercol Bovinos de Carne;CH4;MtCO2eq;0.99
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bubalinos;3A2b;Directas Gestion de estiercol Bubalinos;CH4;MtCO2eq;0
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Ovinos;3A2c;Directas Gestion de estiercol Ovinos;CH4;MtCO2eq;0.03
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Caprinos;3A2d;Directas Gestion de estiercol Caprinos;CH4;MtCO2eq;0.01
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Camelidos;3A2e;Directas Gestion de estiercol Camelidos;CH4;MtCO2eq;0.01
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;equinos;3A2f;Directas Gestion de estiercol equinos;CH4;MtCO2eq;0.06
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Mulares y Asnales;3A2g;Directas Gestion de estiercol Mulares y Asnales;CH4;MtCO2eq;0
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Porcinos;3A2h;Directas Gestion de estiercol Porcinos;CH4;MtCO2eq;0.07
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Aves;3A2i;Directas Gestion de estiercol Aves;CH4;MtCO2eq;0.03
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ai;Quema de biomasa en tierras forestales (Bosque Nativo);CH4;MtCO2eq;3.25
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1aii;Quema de biomasa en tierras forestales (Bosque Cultivado);CH4;MtCO2eq;0.05
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Produccion agricola;3C1bi;Quema de biomasa de residuos de cosecha;CH4;MtCO2eq;0.07
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1bii;Quema de biomasa por conversion de tierras forestales en tierras de cultivos;CH4;MtCO2eq;1.18
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ci;Quema de biomasa de pastizales;CH4;MtCO2eq;1.23
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1Cii;Quema de biomasa por conversion de tierras forestales en pastizales;CH4;MtCO2eq;1.94
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Cultivo de Arroz;Produccion agricola;3C7;Cultivo de Arroz;CH4;MtCO2eq;0.25
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Leche;3A1ai;Fermentacion enterica Bovinos Lecheros;CH4;MtCO2eq;5.68
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Carne;3A1aii;Fermentacion enterica Bovinos de Carne;CH4;MtCO2eq;50.69
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bubalinos;3A1b;Fermentacion enterica Bubalinos;CH4;MtCO2eq;0.03
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Ovinos;3A1c;Fermentacion enterica Ovinos;CH4;MtCO2eq;1.59
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Caprinos;3A1d;Fermentacion enterica Caprinos;CH4;MtCO2eq;0.42
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Camelidos;3A1e;Fermentacion enterica Camelidos;CH4;MtCO2eq;0.03
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;equinos;3A1f;Fermentacion enterica equinos;CH4;MtCO2eq;0.75
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Mulares y Asnales;3A1g;Fermentacion enterica Mulares y Asnales;CH4;MtCO2eq;0.01
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Porcinos;3A1h;Fermentacion enterica Porcinos;CH4;MtCO2eq;0.07
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Leche;3A2ai;Directas Gestion de estiercol Bovinos Lecheros;CH4;MtCO2eq;0.59
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bovinos de Carne;3A2aii;Directas Gestion de estiercol Bovinos de Carne;CH4;MtCO2eq;0.99
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Bubalinos;3A2b;Directas Gestion de estiercol Bubalinos;CH4;MtCO2eq;0
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Ovinos;3A2c;Directas Gestion de estiercol Ovinos;CH4;MtCO2eq;0.04
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Caprinos;3A2d;Directas Gestion de estiercol Caprinos;CH4;MtCO2eq;0.01
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Camelidos;3A2e;Directas Gestion de estiercol Camelidos;CH4;MtCO2eq;0.01
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;equinos;3A2f;Directas Gestion de estiercol equinos;CH4;MtCO2eq;0.06
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Mulares y Asnales;3A2g;Directas Gestion de estiercol Mulares y Asnales;CH4;MtCO2eq;0
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Porcinos;3A2h;Directas Gestion de estiercol Porcinos;CH4;MtCO2eq;0.06
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Gestion de estiercol ;Aves;3A2i;Directas Gestion de estiercol Aves;CH4;MtCO2eq;0.03
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ai;Quema de biomasa en tierras forestales (Bosque Nativo);CH4;MtCO2eq;0.25
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1aii;Quema de biomasa en tierras forestales (Bosque Cultivado);CH4;MtCO2eq;0.04
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Produccion agricola;3C1bi;Quema de biomasa de residuos de cosecha;CH4;MtCO2eq;0.07
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1bii;Quema de biomasa por conversion de tierras forestales en tierras de cultivos;CH4;MtCO2eq;1.43
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Quema de Biomasa;3C1ci;Quema de biomasa de pastizales;CH4;MtCO2eq;0.24
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;emisiones de la quema de biomasa;Cultivo/Pasturas;3C1Cii;Quema de biomasa por conversion de tierras forestales en pastizales;CH4;MtCO2eq;1.69
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Cultivo de Arroz;Produccion agricola;3C7;Cultivo de Arroz;CH4;MtCO2eq;0.31
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Leche;3A1ai;Fermentacion enterica Bovinos Lecheros;CH4;MtCO2eq;5.7
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bovinos de Carne;3A1aii;Fermentacion enterica Bovinos de Carne;CH4;MtCO2eq;50.69
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Bubalinos;3A1b;Fermentacion enterica Bubalinos;CH4;MtCO2eq;0.03
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Ovinos;3A1c;Fermentacion enterica Ovinos;CH4;MtCO2eq;1.63
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Caprinos;3A1d;Fermentacion enterica Caprinos;CH4;MtCO2eq;0.41
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Camelidos;3A1e;Fermentacion enterica Camelidos;CH4;MtCO2eq;0.03
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;equinos;3A1f;Fermentacion enterica equinos;CH4;MtCO2eq;0.75
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Ganado;Fermentacion enterica ;Mulares y Asnales;3A1g;Fermentacion enterica Mulares y Asnales;CH4;MtCO2eq;0.01
